date,time,subject,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimulus1
3/21/24,12:58:52,014,3,SMf1,1,achtung,0,0,1700,Attention!
3/21/24,12:58:52,014,3,SMf1,2,SMf1_T1,0,0,2800,b
3/21/24,12:58:52,014,3,SMf1,3,SMf1_T2,0,0,2800,m
3/21/24,12:58:52,014,3,SMf1,4,SMf1_T3,0,0,2800,k
3/21/24,12:58:52,014,3,SMf1,5,SMf1_T4,0,0,2800,c
3/21/24,12:58:52,014,3,SMf1,6,SMf1_T5,0,0,2800,y
3/21/24,12:58:52,014,3,SMf1,7,SMf1_T6,0,0,2800,h
3/21/24,12:58:52,014,3,SMf1,8,SMf1_T7,0,0,2800,x
3/21/24,12:58:52,014,3,SMf1,9,SMf1_T8,0,0,2800,p
3/21/24,12:58:52,014,3,SMf1,10,SMf1_T9,0,0,2800,t
3/21/24,12:58:52,014,3,SMf1,11,SMf1_T10,0,0,2800,d
3/21/24,12:58:52,014,3,SMf1,12,SMf1_T11,0,0,2800,q
3/21/24,12:58:52,014,3,SMf1,13,SMf1_T12,0,0,2800,v
3/21/24,12:58:52,014,4,prac_nc,1,blank_1st,0,0,1500,0
3/21/24,12:58:52,014,4,prac_nc,2,pract_nc_incorrect,30,1,5449,73845            73855
3/21/24,12:58:52,014,4,prac_nc,3,blank9,0,0,1494,0
3/21/24,12:58:52,014,4,prac_nc,4,pract_nc_correct,38,1,2501,659            659
3/21/24,12:58:52,014,4,prac_nc,5,blank4,0,0,906,0
3/21/24,12:58:52,014,4,prac_nc,6,pract_nc_correct,38,1,1366,1624            1624
3/21/24,12:58:52,014,4,prac_nc,7,blank8,0,0,1376,0
3/21/24,12:58:52,014,4,prac_nc,8,pract_nc_incorrect,30,1,1851,4821459            4814259
3/21/24,12:58:52,014,4,prac_nc,9,blank1,0,0,553,0
3/21/24,12:58:52,014,4,prac_nc,10,pract_nc_correct,38,1,1045,438            438
3/21/24,12:58:52,014,4,prac_nc,11,blank6,0,0,1141,0
3/21/24,12:58:52,014,4,prac_nc,12,pract_nc_incorrect,30,1,1769,658331            656331
3/21/24,12:58:52,014,5,test_nc1,1,blank_1st,0,0,1500,0
3/21/24,12:58:52,014,5,test_nc1,2,numb_comp1,30,0,2092,84470088            84470088
3/21/24,12:58:52,014,5,test_nc1,3,blank5,0,0,1024,0
3/21/24,12:58:52,014,5,test_nc1,4,numb_comp1,38,0,1139,822813            821713
3/21/24,12:58:52,014,5,test_nc1,5,blank10,0,0,1612,0
3/21/24,12:58:52,014,5,test_nc1,6,numb_comp1,30,0,1593,167390            167390
3/21/24,12:58:52,014,5,test_nc1,7,blank9,0,0,1494,0
3/21/24,12:58:52,014,5,test_nc1,8,numb_comp1,38,0,3705,3373597617            3373597617
3/21/24,12:58:52,014,5,test_nc1,9,blank7,0,0,1259,0
3/21/24,12:58:52,014,5,test_nc1,10,numb_comp1,38,0,914,869            869
3/21/24,12:58:52,014,5,test_nc1,11,blank9,0,0,1494,0
3/21/24,12:58:52,014,5,test_nc1,12,numb_comp1,38,0,2743,946154158            946154158
3/21/24,12:58:52,014,5,test_nc1,13,blank6,0,0,1141,0
3/21/24,12:58:52,014,5,test_nc1,14,numb_comp1,30,0,3013,744597632877            744598742877
3/21/24,12:58:52,014,5,test_nc1,15,blank10,0,0,1612,0
3/21/24,12:58:52,014,5,test_nc1,16,numb_comp1,30,0,1541,7433615            7432515
3/21/24,12:58:52,014,5,test_nc1,17,blank2,0,0,671,0
3/21/24,12:58:52,014,5,test_nc1,18,numb_comp1,30,0,1250,76672            76572
3/21/24,12:58:52,014,5,test_nc1,19,blank4,0,0,906,0
3/21/24,12:58:52,014,5,test_nc1,20,numb_comp1,30,0,3153,63038506            63038506
3/21/24,12:58:52,014,5,test_nc1,21,blank7,0,0,1259,0
3/21/24,12:58:52,014,5,test_nc1,22,numb_comp1,30,0,3937,338242381215            338242381215
3/21/24,12:58:52,014,5,test_nc1,23,blank8,0,0,1376,0
3/21/24,12:58:52,014,5,test_nc1,24,numb_comp1,30,0,5700,17093622            17092522
3/21/24,12:58:52,014,5,test_nc1,25,blank3,0,0,788,0
3/21/24,12:58:52,014,5,test_nc1,26,numb_comp1,30,0,2013,89994            89984
3/21/24,12:58:52,014,5,test_nc1,27,blank1,0,0,553,0
3/21/24,12:58:52,014,5,test_nc1,28,numb_comp1,30,0,1475,8946221            8946111
3/21/24,12:58:52,014,5,test_nc1,29,blank2,0,0,671,0
3/21/24,12:58:52,014,5,test_nc1,30,numb_comp1,30,0,1347,411205238            412315238
3/21/24,12:58:52,014,5,test_nc1,31,blank7,0,0,1259,0
3/21/24,12:58:52,014,5,test_nc1,32,numb_comp1,30,0,919,160            161
3/21/24,12:58:52,014,5,test_nc1,33,blank3,0,0,788,0
3/21/24,12:58:52,014,5,test_nc1,34,numb_comp1,38,0,3018,96680137317            96680137317
3/21/24,12:58:52,014,5,test_nc1,35,blank2,0,0,671,0
3/21/24,12:58:52,014,5,test_nc1,36,numb_comp1,38,0,2529,100453190            100453190
3/21/24,12:58:52,014,5,test_nc1,37,blank3,0,0,788,0
3/21/24,12:58:52,014,5,test_nc1,38,numb_comp1,30,0,2535,3633616033            3633627133
3/21/24,12:58:52,014,5,test_nc1,39,blank9,0,0,1494,0
3/21/24,12:58:52,014,5,test_nc1,40,numb_comp1,30,0,3927,674722052809            674722052809
3/21/24,12:58:52,014,5,test_nc1,41,blank4,0,0,906,0
3/21/24,12:58:52,014,5,test_nc1,42,numb_comp1,30,0,2446,4803720325            4802610325
3/21/24,12:58:52,014,5,test_nc1,43,blank3,0,0,788,0
3/21/24,12:58:52,014,5,test_nc1,44,numb_comp1,30,0,1768,98514271399            98403271399
3/21/24,12:58:52,014,5,test_nc1,45,blank6,0,0,1141,0
3/21/24,12:58:52,014,5,test_nc1,46,numb_comp1,38,0,3039,4194957            4194957
3/21/24,12:58:52,014,5,test_nc1,47,blank4,0,0,906,0
3/21/24,12:58:52,014,5,test_nc1,48,numb_comp1,38,0,1042,79948            79948
3/21/24,12:58:52,014,5,test_nc1,49,blank6,0,0,1141,0
3/21/24,12:58:52,014,5,test_nc1,50,numb_comp1,30,0,872,754            755
3/21/24,12:58:52,014,5,test_nc1,51,blank8,0,0,1376,0
3/21/24,12:58:52,014,5,test_nc1,52,numb_comp1,30,0,1116,6841            6851
3/21/24,12:58:52,014,5,test_nc1,53,blank1,0,0,553,0
3/21/24,12:58:52,014,5,test_nc1,54,numb_comp1,30,0,3879,951448201163            951448201173
3/21/24,12:58:52,014,5,test_nc1,55,blank2,0,0,671,0
3/21/24,12:58:52,014,5,test_nc1,56,numb_comp1,38,0,1170,8662            8662
3/21/24,12:58:52,014,5,test_nc1,57,blank10,0,0,1612,0
3/21/24,12:58:52,014,5,test_nc1,58,numb_comp1,38,0,1631,851            851
3/21/24,12:58:52,014,5,test_nc1,59,blank4,0,0,906,0
3/21/24,12:58:52,014,5,test_nc1,60,numb_comp1,30,0,4999,63032049608            63020949608
3/21/24,12:58:52,014,5,test_nc1,61,blank1,0,0,553,0
3/21/24,12:58:52,014,5,test_nc1,62,numb_comp1,38,0,2439,7379311            7379311
3/21/24,12:58:52,014,5,test_nc1,63,blank8,0,0,1376,0
3/21/24,12:58:52,014,5,test_nc1,64,numb_comp1,30,0,1705,996663            996553
3/21/24,12:58:52,014,5,test_nc1,65,blank1,0,0,553,0
3/21/24,12:58:52,014,5,test_nc1,66,numb_comp1,30,0,4380,21153530            21153420
3/21/24,12:58:52,014,5,test_nc1,67,blank10,0,0,1612,0
3/21/24,12:58:52,014,5,test_nc1,68,numb_comp1,38,0,962,9013            9013
3/21/24,12:58:52,014,5,test_nc1,69,blank8,0,0,1376,0
3/21/24,12:58:52,014,5,test_nc1,70,numb_comp1,38,0,4818,92389075844            92389075844
3/21/24,12:58:52,014,5,test_nc1,71,blank5,0,0,1024,0
3/21/24,12:58:52,014,5,test_nc1,72,numb_comp1,30,0,1574,6318            6418
3/21/24,12:58:52,014,5,test_nc1,73,blank9,0,0,1494,0
3/21/24,12:58:52,014,5,test_nc1,74,numb_comp1,38,0,1647,62056            62056
3/21/24,12:58:52,014,5,test_nc1,75,blank5,0,0,1024,0
3/21/24,12:58:52,014,5,test_nc1,76,numb_comp1,30,0,1937,168659794            168660904
3/21/24,12:58:52,014,5,test_nc1,77,blank6,0,0,1141,0
3/21/24,12:58:52,014,5,test_nc1,78,numb_comp1,38,0,2697,658697            658697
3/21/24,12:58:52,014,5,test_nc1,79,blank7,0,0,1259,0
3/21/24,12:58:52,014,5,test_nc1,80,numb_comp1,38,0,3029,2243565304            2243565304
3/21/24,12:58:52,014,6,test_nc2,1,blank_1st,0,0,1500,0
3/21/24,12:58:52,014,6,test_nc2,2,numb_comp2,30,0,1252,610459            611559
3/21/24,12:58:52,014,6,test_nc2,3,blank2,0,0,671,0
3/21/24,12:58:52,014,6,test_nc2,4,numb_comp2,38,0,1645,75538            75538
3/21/24,12:58:52,014,6,test_nc2,5,blank6,0,0,1141,0
3/21/24,12:58:52,014,6,test_nc2,6,numb_comp2,38,0,1274,2089            2089
3/21/24,12:58:52,014,6,test_nc2,7,blank10,0,0,1612,0
3/21/24,12:58:52,014,6,test_nc2,8,numb_comp2,38,0,1259,155121            155121
3/21/24,12:58:52,014,6,test_nc2,9,blank9,0,0,1494,0
3/21/24,12:58:52,014,6,test_nc2,10,numb_comp2,38,0,1873,1981094            1981094
3/21/24,12:58:52,014,6,test_nc2,11,blank7,0,0,1259,0
3/21/24,12:58:52,014,6,test_nc2,12,numb_comp2,30,0,2736,69960347            69960457
3/21/24,12:58:52,014,6,test_nc2,13,blank5,0,0,1024,0
3/21/24,12:58:52,014,6,test_nc2,14,numb_comp2,30,0,2507,29792117073            29792105973
3/21/24,12:58:52,014,6,test_nc2,15,blank8,0,0,1376,0
3/21/24,12:58:52,014,6,test_nc2,16,numb_comp2,38,0,1482,278233            278233
3/21/24,12:58:52,014,6,test_nc2,17,blank5,0,0,1024,0
3/21/24,12:58:52,014,6,test_nc2,18,numb_comp2,30,0,1299,24068            24168
3/21/24,12:58:52,014,6,test_nc2,19,blank1,0,0,553,0
3/21/24,12:58:52,014,6,test_nc2,20,numb_comp2,38,0,3335,4215469941            4215469941
3/21/24,12:58:52,014,6,test_nc2,21,blank2,0,0,671,0
3/21/24,12:58:52,014,6,test_nc2,22,numb_comp2,38,0,4807,897529167144            897529167144
3/21/24,12:58:52,014,6,test_nc2,23,blank10,0,0,1612,0
3/21/24,12:58:52,014,6,test_nc2,24,numb_comp2,38,0,2403,391317180            391317180
3/21/24,12:58:52,014,6,test_nc2,25,blank7,0,0,1259,0
3/21/24,12:58:52,014,6,test_nc2,26,numb_comp2,30,0,1163,696            695
3/21/24,12:58:52,014,6,test_nc2,27,blank6,0,0,1141,0
3/21/24,12:58:52,014,6,test_nc2,28,numb_comp2,30,0,2501,9450584455            9461684455
3/21/24,12:58:52,014,6,test_nc2,29,blank4,0,0,906,0
3/21/24,12:58:52,014,6,test_nc2,30,numb_comp2,30,0,2807,619165564            619164454
3/21/24,12:58:52,014,6,test_nc2,31,blank9,0,0,1494,0
3/21/24,12:58:52,014,6,test_nc2,32,numb_comp2,38,0,3476,762115347            762115347
3/21/24,12:58:52,014,6,test_nc2,33,blank3,0,0,788,0
3/21/24,12:58:52,014,6,test_nc2,34,numb_comp2,30,0,2219,8197739            8197849
3/21/24,12:58:52,014,6,test_nc2,35,blank5,0,0,1024,0
3/21/24,12:58:52,014,6,test_nc2,36,numb_comp2,38,0,1348,92739            92739
3/21/24,12:58:52,014,6,test_nc2,37,blank3,0,0,788,0
3/21/24,12:58:52,014,6,test_nc2,38,numb_comp2,30,0,2181,55824            55834
3/21/24,12:58:52,014,6,test_nc2,39,blank10,0,0,1612,0
3/21/24,12:58:52,014,6,test_nc2,40,numb_comp2,38,0,3568,6168121946            6168121946
3/21/24,12:58:52,014,6,test_nc2,41,blank1,0,0,553,0
3/21/24,12:58:52,014,6,test_nc2,42,numb_comp2,30,0,925,1048            1038
3/21/24,12:58:52,014,6,test_nc2,43,blank6,0,0,1141,0
3/21/24,12:58:52,014,6,test_nc2,44,numb_comp2,38,0,4152,16761296358            16761296358
3/21/24,12:58:52,014,6,test_nc2,45,blank2,0,0,671,0
3/21/24,12:58:52,014,6,test_nc2,46,numb_comp2,30,0,3270,628605363062            628605473062
3/21/24,12:58:52,014,6,test_nc2,47,blank4,0,0,906,0
3/21/24,12:58:52,014,6,test_nc2,48,numb_comp2,30,0,2632,657973458            657962358
3/21/24,12:58:52,014,6,test_nc2,49,blank7,0,0,1259,0
3/21/24,12:58:52,014,6,test_nc2,50,numb_comp2,38,0,3783,74246568316            74246568316
3/21/24,12:58:52,014,6,test_nc2,51,blank7,0,0,1259,0
3/21/24,12:58:52,014,6,test_nc2,52,numb_comp2,38,0,1141,482            482
3/21/24,12:58:52,014,6,test_nc2,53,blank8,0,0,1376,0
3/21/24,12:58:52,014,6,test_nc2,54,numb_comp2,30,0,4038,904679492412            904679492402
3/21/24,12:58:52,014,6,test_nc2,55,blank1,0,0,553,0
3/21/24,12:58:52,014,6,test_nc2,56,numb_comp2,38,0,2126,18676209            18676209
3/21/24,12:58:52,014,6,test_nc2,57,blank10,0,0,1612,0
3/21/24,12:58:52,014,6,test_nc2,58,numb_comp2,30,0,2059,87791454            87792554
3/21/24,12:58:52,014,6,test_nc2,59,blank1,0,0,553,0
3/21/24,12:58:52,014,6,test_nc2,60,numb_comp2,38,0,799,146            146
3/21/24,12:58:52,014,6,test_nc2,61,blank4,0,0,906,0
3/21/24,12:58:52,014,6,test_nc2,62,numb_comp2,30,0,1105,444008            444118
3/21/24,12:58:52,014,6,test_nc2,63,blank4,0,0,906,0
3/21/24,12:58:52,014,6,test_nc2,64,numb_comp2,38,0,2231,22308208            22308208
3/21/24,12:58:52,014,6,test_nc2,65,blank6,0,0,1141,0
3/21/24,12:58:52,014,6,test_nc2,66,numb_comp2,38,0,1731,4334416            4334416
3/21/24,12:58:52,014,6,test_nc2,67,blank9,0,0,1494,0
3/21/24,12:58:52,014,6,test_nc2,68,numb_comp2,30,0,1926,7648791            7649891
3/21/24,12:58:52,014,6,test_nc2,69,blank3,0,0,788,0
3/21/24,12:58:52,014,6,test_nc2,70,numb_comp2,30,0,1398,802            801
3/21/24,12:58:52,014,6,test_nc2,71,blank9,0,0,1494,0
3/21/24,12:58:52,014,6,test_nc2,72,numb_comp2,30,0,1263,3980            3880
3/21/24,12:58:52,014,6,test_nc2,73,blank8,0,0,1376,0
3/21/24,12:58:52,014,6,test_nc2,74,numb_comp2,30,0,2458,6875766673            6876876673
3/21/24,12:58:52,014,6,test_nc2,75,blank5,0,0,1024,0
3/21/24,12:58:52,014,6,test_nc2,76,numb_comp2,38,0,1049,7321            7321
3/21/24,12:58:52,014,6,test_nc2,77,blank2,0,0,671,0
3/21/24,12:58:52,014,6,test_nc2,78,numb_comp2,30,0,1282,58891903224            59002903224
3/21/24,12:58:52,014,6,test_nc2,79,blank3,0,0,788,0
3/21/24,12:58:52,014,6,test_nc2,80,numb_comp2,30,0,3037,656607640290            656607640290
3/21/24,12:58:52,014,7,SMf1_Abr,1,SMf_Abr12,SMf_Pos12,0,26382,
3/21/24,12:58:52,014,7,SMf1_Abr,2,SMf_Abr2,SMf_Pos5,0,4033,
3/21/24,12:58:52,014,7,SMf1_Abr,3,SMf_Abr4,y21,0,32727,b
3/21/24,12:58:52,014,7,SMf1_Abr,4,SMf_Abr3,c11,0,16455,b
3/21/24,12:58:52,014,7,SMf1_Abr,5,SMf_Abr8,SMf_Pos1,0,5546,
3/21/24,12:58:52,014,7,SMf1_Abr,6,SMf_Abr6,m15,0,10961,b
3/21/24,12:58:52,014,7,SMf1_Abr,7,SMf_Abr1,b10,1,2541,b
3/21/24,12:58:52,014,7,SMf1_Abr,8,SMf_Abr10,SMf_Pos5,0,11154,
3/21/24,12:58:52,014,7,SMf1_Abr,9,SMf_Abr11,SMf_Pos4,0,11318,
3/21/24,12:58:52,014,7,SMf1_Abr,10,SMf_Abr9,m15,0,2235,b
3/21/24,12:58:52,014,7,SMf1_Abr,11,SMf_Abr7,t18,0,16245,b
3/21/24,12:58:52,014,7,SMf1_Abr,12,SMf_Abr5,SMf_Pos16,0,1810,
3/21/24,15:33:29,023,1,SMf1Practice,1,achtung,0,0,1700,Attention!
3/21/24,15:33:29,023,1,SMf1Practice,2,SMf1_P_T1,0,0,2800,a
3/21/24,15:33:29,023,1,SMf1Practice,3,SMf1_P_T2,0,0,2800,i
3/21/24,15:33:29,023,1,SMf1Practice,4,SMf1_P_T3,0,0,2800,u
3/21/24,15:33:29,023,2,SMf1Practice_Abr,1,SMf1_P_Abr1,SMf_Pos9,1,4445,
3/21/24,15:33:29,023,2,SMf1Practice_Abr,2,SMf1_P_Abr2,i12,1,2094,u
3/21/24,15:33:29,023,2,SMf1Practice_Abr,3,SMf1_P_Abr3,SMf_Pos12,1,1457,
3/21/24,15:33:29,023,3,SMf1,1,achtung,0,0,1700,Attention!
3/21/24,15:33:29,023,3,SMf1,2,SMf1_T1,0,0,2800,b
3/21/24,15:33:29,023,3,SMf1,3,SMf1_T2,0,0,2800,m
3/21/24,15:33:29,023,3,SMf1,4,SMf1_T3,0,0,2800,k
3/21/24,15:33:29,023,3,SMf1,5,SMf1_T4,0,0,2800,c
3/21/24,15:33:29,023,3,SMf1,6,SMf1_T5,0,0,2800,y
3/21/24,15:33:29,023,3,SMf1,7,SMf1_T6,0,0,2800,h
3/21/24,15:33:29,023,3,SMf1,8,SMf1_T7,0,0,2800,x
3/21/24,15:33:29,023,3,SMf1,9,SMf1_T8,0,0,2800,p
3/21/24,15:33:29,023,3,SMf1,10,SMf1_T9,0,0,2800,t
3/21/24,15:33:29,023,3,SMf1,11,SMf1_T10,0,0,2800,d
3/21/24,15:33:29,023,3,SMf1,12,SMf1_T11,0,0,2800,q
3/21/24,15:33:29,023,3,SMf1,13,SMf1_T12,0,0,2800,v
3/21/24,15:33:29,023,4,prac_nc,1,blank_1st,0,0,1500,0
3/21/24,15:33:29,023,4,prac_nc,2,pract_nc_correct,38,1,13398,1624            1624
3/21/24,15:33:29,023,4,prac_nc,3,blank5,0,0,1024,0
3/21/24,15:33:29,023,4,prac_nc,4,pract_nc_incorrect,38,0,1999,658331            656331
3/21/24,15:33:29,023,4,prac_nc,5,blank2,0,0,671,0
3/21/24,15:33:29,023,4,prac_nc,6,pract_nc_incorrect,30,1,1919,73845            73855
3/21/24,15:33:29,023,4,prac_nc,7,blank9,0,0,1494,0
3/21/24,15:33:29,023,4,prac_nc,8,pract_nc_correct,38,1,896,659            659
3/21/24,15:33:29,023,4,prac_nc,9,blank6,0,0,1141,0
3/21/24,15:33:29,023,4,prac_nc,10,pract_nc_correct,38,1,970,438            438
3/21/24,15:33:29,023,4,prac_nc,11,blank1,0,0,553,0
3/21/24,15:33:29,023,4,prac_nc,12,pract_nc_incorrect,38,0,2042,4821459            4814259
3/21/24,15:33:29,023,5,test_nc1,1,blank_1st,0,0,1500,0
3/21/24,15:33:29,023,5,test_nc1,2,numb_comp1,38,0,1542,84470088            84470088
3/21/24,15:33:29,023,5,test_nc1,3,blank9,0,0,1494,0
3/21/24,15:33:29,023,5,test_nc1,4,numb_comp1,30,0,1694,822813            821713
3/21/24,15:33:29,023,5,test_nc1,5,blank8,0,0,1376,0
3/21/24,15:33:29,023,5,test_nc1,6,numb_comp1,38,0,2007,167390            167390
3/21/24,15:33:29,023,5,test_nc1,7,blank3,0,0,788,0
3/21/24,15:33:29,023,5,test_nc1,8,numb_comp1,38,0,3948,3373597617            3373597617
3/21/24,15:33:29,023,5,test_nc1,9,blank1,0,0,553,0
3/21/24,15:33:29,023,5,test_nc1,10,numb_comp1,38,0,1073,869            869
3/21/24,15:33:29,023,5,test_nc1,11,blank4,0,0,906,0
3/21/24,15:33:29,023,5,test_nc1,12,numb_comp1,38,0,2679,946154158            946154158
3/21/24,15:33:29,023,5,test_nc1,13,blank2,0,0,671,0
3/21/24,15:33:29,023,5,test_nc1,14,numb_comp1,30,0,3549,744597632877            744598742877
3/21/24,15:33:29,023,5,test_nc1,15,blank10,0,0,1612,0
3/21/24,15:33:29,023,5,test_nc1,16,numb_comp1,30,0,2222,7433615            7432515
3/21/24,15:33:29,023,5,test_nc1,17,blank3,0,0,788,0
3/21/24,15:33:29,023,5,test_nc1,18,numb_comp1,30,0,1369,76672            76572
3/21/24,15:33:29,023,5,test_nc1,19,blank5,0,0,1024,0
3/21/24,15:33:29,023,5,test_nc1,20,numb_comp1,38,0,2662,63038506            63038506
3/21/24,15:33:29,023,5,test_nc1,21,blank1,0,0,553,0
3/21/24,15:33:29,023,5,test_nc1,22,numb_comp1,38,0,7665,338242381215            338242381215
3/21/24,15:33:29,023,5,test_nc1,23,blank5,0,0,1024,0
3/21/24,15:33:29,023,5,test_nc1,24,numb_comp1,30,0,3406,17093622            17092522
3/21/24,15:33:29,023,5,test_nc1,25,blank2,0,0,671,0
3/21/24,15:33:29,023,5,test_nc1,26,numb_comp1,30,0,1828,89994            89984
3/21/24,15:33:29,023,5,test_nc1,27,blank1,0,0,553,0
3/21/24,15:33:29,023,5,test_nc1,28,numb_comp1,30,0,1314,8946221            8946111
3/21/24,15:33:29,023,5,test_nc1,29,blank2,0,0,671,0
3/21/24,15:33:29,023,5,test_nc1,30,numb_comp1,38,0,2456,411205238            412315238
3/21/24,15:33:29,023,5,test_nc1,31,blank7,0,0,1259,0
3/21/24,15:33:29,023,5,test_nc1,32,numb_comp1,30,0,949,160            161
3/21/24,15:33:29,023,5,test_nc1,33,blank6,0,0,1141,0
3/21/24,15:33:29,023,5,test_nc1,34,numb_comp1,38,0,8103,96680137317            96680137317
3/21/24,15:33:29,023,5,test_nc1,35,blank10,0,0,1612,0
3/21/24,15:33:29,023,5,test_nc1,36,numb_comp1,38,0,2641,100453190            100453190
3/21/24,15:33:29,023,5,test_nc1,37,blank6,0,0,1141,0
3/21/24,15:33:29,023,5,test_nc1,38,numb_comp1,30,0,2996,3633616033            3633627133
3/21/24,15:33:29,023,5,test_nc1,39,blank5,0,0,1024,0
3/21/24,15:33:29,023,5,test_nc1,40,numb_comp1,38,0,5605,674722052809            674722052809
3/21/24,15:33:29,023,5,test_nc1,41,blank10,0,0,1612,0
3/21/24,15:33:29,023,5,test_nc1,42,numb_comp1,30,0,2071,4803720325            4802610325
3/21/24,15:33:29,023,5,test_nc1,43,blank3,0,0,788,0
3/21/24,15:33:29,023,5,test_nc1,44,numb_comp1,30,0,1617,98514271399            98403271399
3/21/24,15:33:29,023,5,test_nc1,45,blank6,0,0,1141,0
3/21/24,15:33:29,023,5,test_nc1,46,numb_comp1,30,0,2030,4194957            4194957
3/21/24,15:33:29,023,5,test_nc1,47,blank10,0,0,1612,0
3/21/24,15:33:29,023,5,test_nc1,48,numb_comp1,38,0,2336,79948            79948
3/21/24,15:33:29,023,5,test_nc1,49,blank6,0,0,1141,0
3/21/24,15:33:29,023,5,test_nc1,50,numb_comp1,30,0,863,754            755
3/21/24,15:33:29,023,5,test_nc1,51,blank9,0,0,1494,0
3/21/24,15:33:29,023,5,test_nc1,52,numb_comp1,30,0,1046,6841            6851
3/21/24,15:33:29,023,5,test_nc1,53,blank5,0,0,1024,0
3/21/24,15:33:29,023,5,test_nc1,54,numb_comp1,30,0,1881,951448201163            951448201173
3/21/24,15:33:29,023,5,test_nc1,55,blank4,0,0,906,0
3/21/24,15:33:29,023,5,test_nc1,56,numb_comp1,30,0,1246,8662            8662
3/21/24,15:33:29,023,5,test_nc1,57,blank8,0,0,1376,0
3/21/24,15:33:29,023,5,test_nc1,58,numb_comp1,38,0,770,851            851
3/21/24,15:33:29,023,5,test_nc1,59,blank9,0,0,1494,0
3/21/24,15:33:29,023,5,test_nc1,60,numb_comp1,38,0,3957,63032049608            63020949608
3/21/24,15:33:29,023,5,test_nc1,61,blank2,0,0,671,0
3/21/24,15:33:29,023,5,test_nc1,62,numb_comp1,38,0,2596,7379311            7379311
3/21/24,15:33:29,023,5,test_nc1,63,blank7,0,0,1259,0
3/21/24,15:33:29,023,5,test_nc1,64,numb_comp1,30,0,1820,996663            996553
3/21/24,15:33:29,023,5,test_nc1,65,blank7,0,0,1259,0
3/21/24,15:33:29,023,5,test_nc1,66,numb_comp1,30,0,1685,21153530            21153420
3/21/24,15:33:29,023,5,test_nc1,67,blank7,0,0,1259,0
3/21/24,15:33:29,023,5,test_nc1,68,numb_comp1,30,0,963,9013            9013
3/21/24,15:33:29,023,5,test_nc1,69,blank8,0,0,1376,0
3/21/24,15:33:29,023,5,test_nc1,70,numb_comp1,38,0,7187,92389075844            92389075844
3/21/24,15:33:29,023,5,test_nc1,71,blank3,0,0,788,0
3/21/24,15:33:29,023,5,test_nc1,72,numb_comp1,30,0,1445,6318            6418
3/21/24,15:33:29,023,5,test_nc1,73,blank1,0,0,553,0
3/21/24,15:33:29,023,5,test_nc1,74,numb_comp1,38,0,1563,62056            62056
3/21/24,15:33:29,023,5,test_nc1,75,blank9,0,0,1494,0
3/21/24,15:33:29,023,5,test_nc1,76,numb_comp1,30,0,2085,168659794            168660904
3/21/24,15:33:29,023,5,test_nc1,77,blank8,0,0,1376,0
3/21/24,15:33:29,023,5,test_nc1,78,numb_comp1,38,0,2517,658697            658697
3/21/24,15:33:29,023,5,test_nc1,79,blank4,0,0,906,0
3/21/24,15:33:29,023,5,test_nc1,80,numb_comp1,38,0,5663,2243565304            2243565304
3/21/24,15:33:29,023,6,test_nc2,1,blank_1st,0,0,1500,0
3/21/24,15:33:29,023,6,test_nc2,2,numb_comp2,30,0,1768,610459            611559
3/21/24,15:33:29,023,6,test_nc2,3,blank7,0,0,1259,0
3/21/24,15:33:29,023,6,test_nc2,4,numb_comp2,38,0,1962,75538            75538
3/21/24,15:33:29,023,6,test_nc2,5,blank3,0,0,788,0
3/21/24,15:33:29,023,6,test_nc2,6,numb_comp2,38,0,1225,2089            2089
3/21/24,15:33:29,023,6,test_nc2,7,blank6,0,0,1141,0
3/21/24,15:33:29,023,6,test_nc2,8,numb_comp2,38,0,1399,155121            155121
3/21/24,15:33:29,023,6,test_nc2,9,blank2,0,0,671,0
3/21/24,15:33:29,023,6,test_nc2,10,numb_comp2,38,0,2042,1981094            1981094
3/21/24,15:33:29,023,6,test_nc2,11,blank1,0,0,553,0
3/21/24,15:33:29,023,6,test_nc2,12,numb_comp2,30,0,2663,69960347            69960457
3/21/24,15:33:29,023,6,test_nc2,13,blank10,0,0,1612,0
3/21/24,15:33:29,023,6,test_nc2,14,numb_comp2,30,0,3613,29792117073            29792105973
3/21/24,15:33:29,023,6,test_nc2,15,blank1,0,0,553,0
3/21/24,15:33:29,023,6,test_nc2,16,numb_comp2,38,0,2511,278233            278233
3/21/24,15:33:29,023,6,test_nc2,17,blank6,0,0,1141,0
3/21/24,15:33:29,023,6,test_nc2,18,numb_comp2,30,0,1792,24068            24168
3/21/24,15:33:29,023,6,test_nc2,19,blank4,0,0,906,0
3/21/24,15:33:29,023,6,test_nc2,20,numb_comp2,38,0,3425,4215469941            4215469941
3/21/24,15:33:29,023,6,test_nc2,21,blank7,0,0,1259,0
3/21/24,15:33:29,023,6,test_nc2,22,numb_comp2,38,0,6692,897529167144            897529167144
3/21/24,15:33:29,023,6,test_nc2,23,blank10,0,0,1612,0
3/21/24,15:33:29,023,6,test_nc2,24,numb_comp2,38,0,4313,391317180            391317180
3/21/24,15:33:29,023,6,test_nc2,25,blank7,0,0,1259,0
3/21/24,15:33:29,023,6,test_nc2,26,numb_comp2,38,0,577,696            695
3/21/24,15:33:29,023,6,test_nc2,27,blank9,0,0,1494,0
